text	labels
"I lived through the vietnam era.  IF you did you can't ever forget.  This guy was right in the middle of the crucial decisions that brought the debacle down on us.  Here he sifts through the sands of his memory and tries to synthesize how it went wrong, why it went wrong and what we can learn to KEEP FROM REPEATING IT.  For me, here was the most unforgettable moment.  Decades later he returns to vietnam and winds up sitting at a formal dinner next to his north vietnamese counterpart from those days.  Macnamara tells him we--the americans--were not a colonial power seeking to impose our will but were fighting to stop the spread of communism, seeing north vietnam as a tentacle of communist china.  The north vietnamese official gaped at him and then began pounding the table and said, ""Mr. Macnamara, you must have never read a history book!  We've been FIGHTING the chinese for a thousand years!  We aren't their puppet!  We were fighting for our national freedom!  We would have fought to the last man!""  Macnamara says they almost came to blows.Here's the point.  Macnamara says, as compared to say the soviets, we didn't understand the north vietnamese.  We didn't really know enought about them.  We had no idea what was in their minds.  And that was why we wound up fighting the wrong war against the wrong country and for the wrong reasons!  That's why we lost!Does any of this sound familiar??????  This is a fantastically good piece of work that ought to be required viewing for every american of voting age.  It's that good and that informative.  Of course, it won't be widely viewed by the american public.  We'll go our goofy way coveting our big-screen tvs and gas guzzling cars and spending our time on important things--like sporting events"	1
I was very disappointed with this show. Having read the reviews I decided to buy the dvd, now I feel cheated. The jokes are weak, his inaccurate depiction of Africa and his off-the-mark African accent were more annoying than amusing. Jamie was crude, disgusting and even more disappointingly, not funny at all. He will look back at this and feel acknowlege that it wasn't his best performance. He had such good material to base his jokes on but he flopped quite badly. I do not recommend this dvd at all	0
"I could barely get through the...um...er...reimagination...of the childern's classic - while the set design and special FX are state of the art, as usual for a Tim Burton film, the actual movie is hard to watch. Why? Depp's ""performance"" is chock full of ticks and mannerisms, off-putting, flat, self-absorbed, and finally, one-note. Rather than the quirky fun of the original 1972 Gene Wilder version, Burton's film is more horror than fantasy, often casually cruel and sadistic to the point of being far from family fare.  While deliberate on Burton's part, that doesn't make the final product any more watchable. It's one grim, dismal, downward spiral slog. Not much holidday fun, huh? As with most of Burton's other big, expensive failures, he knows how to CREATE a convincing world, but has no clue how to POPULATE it with characters and situations we identify with and/or could care less about.  The final result is a film that's like a fragile, hermetically sealed curio on the shelf - nice to look at from afar, but hard to get attached to, much less involved with. What a waste of millions of studio $$$"	0
I can't wait to all the seasons of Dallas are available	1
Why?Why waste your time and money on producing crap?Sony execs must be out of their minds. The Ghostbuster fans have been waiting years, and writing countless petitions to get the episodes on DVD, and this is what they come up with?No. Give us season DVDs. Give us a 140 episode box set. Give us something. Not 4 non-sequential episodes on a disc that can hold MANY times that.What a waste. This product gets 1 star because, apparently, you can't give it zero	0
This DVD gives a very good 60 minute workout. As others have pointed out the cardio is very dancy. The first time I did it, I felt a bit awkward with the steps, but when I did it the second time I was able to follow along with no problems. The dance moves are a fun change up from my usual routine. If someone like Denise Austin were leading this one, I don't think I would play along. Minna is by far my favorite instructor, so I go along with it and it ends up being a fun workout. I wouldn't want to do this every day, but it is good to have something different in the rotation.I think the toning section is excellent. I am not looking to bulk up. I just want my body to firm up and look better when I wear shorts and a tank top. I like how she combines upper and lower body exercises. It's easy to follow and you feel like you hit every muscle area in 30 minutes. I use 3 pound weights at this point and I can see where in the future I might be buying 4 pound weights. Minna is a great instructor. She has excellent cueing and is very encouraging. She is never annoying. I also have her Optimizer- Balanced Blend DVD and I love that one.	1
"I think I understand what Camp is.  ""The Damned"" is a film taking upon itself the allegorical rise and fall of Nazi Germany in such an overindulgent manner that one cringes and giggles at the same time.  I guess Gay folks everywhere can blame Luchino Visconti the ""great"" director for making a laughing stock out of homosexuals in Nazi SS garb.  Mel Brooks realized in his film ""The Producers"" that Nazi's are damn funny, but not even Brook's vision could foresee the downfall of the Essenbeck family as the currents of early Nazi bloodshed swirls about.  The uniforms are Art Deco at its worst.  The young blonde, Aryan, cross-dressers are a bathhouse dream until they're lined up against the wall.  Rome may have had Caligula, but The Reich had blonde pedophiles. What a thrill to see Helmut Berger swishing about in Marlene Dietrich bodice and stockings.  I watched the whole thing and I'm going to end this review to take a shower"	0
The first half of this movie starts out promising; the 2nd half is not so good.It becomes slowly predictable and stereotypical, whereas it started out charming and promising.Of particular annoyance is the ending, where we find the hackneyed politically-correct stereotype of the husband having to admit culpability for all the wrongs of the couple's separation, and the woman never having to admit her half of the bargain, despite the fact that she was clearly as poor a communicator as he.Indeed, the wife's character is strikingly uneven in this movie: her personality appears to be one thing in the first half of the movie, but she seems to become a whole different person by the second half. Quite inconsistent	0
After watching this movie I wish an asteroid would hit Earth, or the movie studio that put it out.  And what a lame 4th of July scene.  I hope the movie extras in that scene didn't get paid, especially the putz in the white t-shirt.   Geeeesh what a waste of video tape. 	0
 All of these bad reviews confuse a movie they didn't like with a badly made movie. This is a very well made movie, with perfectly competent performances. The tone is quite serious, and the ending won't cheer anyone up. But then there are many people who loved Titanic, which I found utterly depressing. More to the point, though, who cares about the problems of these rich kids? Not me. The REAL reason to watch this is to see Molly Ringwald at her most beautiful. And if you enjoy this film, check out Less Than Zero, another gloomy but solid (& underrated) '80s film. The WORST '80s film is Bright Lights, Big City - don't say I didn't warn you!	1
This has got to be the absolutely the sickest bottom of the heap horror movie ever made. You have been warned	0
DO NOT PASS THIS ONE UP. BUY THIS AMAZING DVD AND YOUR EARS WILL BE SATISFIED..	1
Very few people remember Sandra Bullock starring on the short-lived CBS sitcom Working Girl which was based on the 1988 20th Century Fox film of the same title starring Harrison Ford,Melanie Griffith and Sigourney Weaver. Very few remember Bullock's appearance in the 1991 film LOVE POTION #9. This film catapulted her to superstardom. She stars opposite Keanu Reeves and all hell breaks loose with both of them recklessly driving commercial buses. In the twelve years since this film debuted on the big screen,Bullock relentlessly made films to this very day. Also back in 1994,Hollywood had another megastar,Jim Carrey whose starring debut ACE VENTURA-PET DETECTIVE grossed over $5 million at the box office. Unfortunately,SPEED 2,released in 1997,never acuumulated audiences as large as the ones who saw the first film	1
This video is great for the beginners and the advanced beginners.  I started taking a Vinyasa class and was unable to coordinate my schedule with class times so I looked for a video to supplement my practice at home.  What a great choice.  Baron Baptiste takes his time to explain the poses and provides the mood that is needed to practice yoga at home.  I highly recommend this DVD	1
I have watched arthurs perfect christmas a couple of times ontv. I live in australia and no arthur d.v.ds not realy any videos either have come out. So could you please bring some out to australia. This is a must see for any arthur or non arthur fan!!!!!!!!!!!!	1
"I was intrigued by ""Satan's Little Helper"" due to several things namely its Halloween theme, which I'm a big sucker for, and the heralded return of Jeff Lieberman to the horror scene.  Lieberman made 4 minor cult horror films in the 70's and 80's, the last one being 1987's ""Remote Control"".  You would think that Lieberman, with all this time off from filmmaking would have spent his share of time carefully observing horror films in order to craft a good one when he would choose to return.  Well, it almost feels like Lieberman is stuck in some kind of time warp, as this movie looks like it came straight from the 80's due to how cheesy, trashy, cheap and godawful it is.  Many, myself included, look upon the 80's slasher craze with fond nostalgia but this is one film that reminds us how truly bad some of those films could be.The ""plot"" revolves around a 10-year old boy who is a huge fan of the video game ""Satan's Little Helper"".  It's now Halloween season and his mom buys him a devil costume, which he wears proudly.  One afternoon, he spots a tall man wearing an equally devilish costume dragging bodies around to serve as Halloween decoration stiffs for the front of his house.  He becomes enamored with the tall & mute masked man and asks him if he can be his helper.  The two then go on a rampage throughout the small suburban community, as the masked man kills people randomly in gruesome fashion all the while the boy (whose intelligence quotient appears to be much closer to a 5-year old than a 10-year old) inexplicably thinks it's all still a game of make believe.If you think the plot sounds bad that's nothing compared to how poorly this movie is executed.  Nearly everything about it is god-awful from the camcorder film quality, to the laughable gore effects (including the least-ever convincing intestines I've ever seen) and especially, the acting. The 10-year old boy, who appears in nearly every scene, makes a run for most annoying child actor in recent memory.  The acting on just about everyone's part is bad, and the characters all come across as being mentally retarded from the clueless boy to the mute villain who kills for no apparent or explained reason, the flaky sister and the eccentric, kooky mother.  There is not a single character we can give a darn about and we don't care the least bit when someone gets killed.  Granted, dumb characters who do dumb things in horror movies are a dime a dozen, but these ones truly take the cake.  I'm a little baffled as to why this movie has gotten its share of enthusiastic reviews.  I'm thinking some people are going to put this in the ""so good it's bad"" category but I'm not having it.  Some of the scenes in the movie that were meant to be ""funny"", such as the parking lot scene where the villain and boy knock off a pregnant woman, an elderly lady, and a stroller carrying a kid, are downright appalling.  The villain himself is a bad joke, as he doesn't utter a single word throughout the film, instead delivering thumbs-up signs to the kid and wagging his finger.  Cheesy?  Heck, this film is cheesier than a Black Diamond factory.  ""Satan's little helper"" comes across as the work of a first-time wannabe horror amateur with no budget, not something from a guy in his fifties considered a cult filmmaker.  To sum up how I feel about this film, I will repeat a line that I see all over Amazon that I usually feel redundant but somehow I find to be entirely fitting for this movie.  DO NOT RENT OR BUY THIS GARBAGE!! "	0
"I will make this short.  Aykroyd, Candy two men who are hilarious together is of course hilarious.  The story is about a man who loves his family and is a middle class man going on vaction.  His relatives decide to join him without letting him know.  The relatives are totally diffren't from the family they join and seeing them mingle is a riot.  I say get this movie because everyone I know who has seen it all say the same thing  ""I love that movie, it is one of the funniest movies I have ever seen."	1
"DVD #1 presents a terrific hour-long history of the franchise.  It hits both the high- and lowpoints, and indicates why the Packers are a national treasure and probably the greatest team in NFL history.  Lambeau, Hutson, Lombardi, Starr, Nitschke, the Ice Bowl, Favre, White, the nine NFL championships, the three Super Bowls they won (I, II, and XXXI), and the one they lost (XXXII).  The best fans in the league, the smallest venue, the most legendary stadium, and the team's miraculous survival over 80+ years, in no small part because they are the only pro team in any sport that is entirely owned by their fans.  The highpoint, of course, is the 15-minute section entitled ""Lombardi"" which encapsulates the Green Bay career of the NFL's greatest coach--but at the end of this DVD about the Packers' heroic ongoing history, you realize that as great as Lombardi was, the team is greater still.DVD #2 was produced earlier in VHS format (I bought it at the Packer Pro Shop in GB) and portrays the greatest game in Packers history and one of the greatest in NFL history. Other reviewers have justly praised its play-by-play reconstruction and modern-day interviews with the participants.  Yes, Kramer was offside--but luck is a part of any game, and the Cowboys had a generous helping of it in the second quarter.  Like another reviewer, I love the postgame interviews, even the glimpses of Green Bay in 1967.  The muted colors of the frigid game (maybe Packer jerseys actually were that dark in the 60s--I see the same thing in footage of other games) and the elegaic tone of the final interviews give a haunting sense of a world that is now departed.   "	1
I was never a diehard Huey Lewis fan but this group definitely adds to that genre we call rock n roll. If you're looking for another dvd you can add to your concert collection, this one is worth the price of admission. I'm not familiar with all the original members so just having Huey as the front man and with the other members cranking out the songs as I remembered them, it was memorable, high-energy performance. One little thing was somewhat of a distraction to me. About halfway through the show, Huey's shirt had a meltdown. All of a sudden it looked like he got caught in a major downpour. Am I the only one that noticed this? But it just goes to show the man was giving it all he had. Who could ask for more	1
I have now seen about twenty Asian horror films, and this series definitely ranks among the best.  I have written more extensive reviews under the individual titles, but suffice it to say that these movies make Audition look like a Disney romance.  Bleak, bizarre, and ultra violent, yet surprisingly stylish and intelligent.  This film maker has something to say, and will beat you senseless to make his point.  In short, if you want to see Ringu #25, stay away from this one.  If you feel a bit more adventurous, I highly recommend this series	1
"This is the definitive lesbian love story that launched the genre in a new direction.  Out of the dirty bars and masculine flannel shirts, away from the creepy angst of punks.  This wonderful love story brings lesbian love into the light of day with beautiful women, looking and acting sexy, and leading productive, respectable lives.  WHY NOT portray lesbians as beautiful, educated, clean, classy, talented, sober, drug-free, non-violent, non-""self-destructive"", straight forward, honest...oh, and truly SEXY??  The Reno landscape in the 50's is a great backdrop for the conflicts that lesbians encountered.  The filming is top notch, the sets and period clothing are spot on.  The musical scores are superb!  The cast was wonderful!  Charbonneau and Shavers are sensational as total opposites who eventually become drawn and attrated to each other.  Just a masterful duette of performances!  Cay, free and fully out, forward and knowing just what she wants; Vivian, tentative and reluctant to step outside of her cultured and closed box.  Every minute they spend with each other oozes electricity and sexual tension. Two georgeous women making love??  HELLO!  The love scene is landmark.  Audra Lindley is wonderful and perfectly cast as Cay's stepmom.  Cay's best friend, Silver, is absolutely a key role in the dynamics of these chracters; she is the definative support and validation that these women are wonderful people, and deserve love and happiness.  We all need a little ""Silver"" in our lives!! This story is completely intriguing, and HEY, what a wonderful ending!  SEQUEL, SEQUEL!!! This is an absolute must have in any collection.  Timeless tale of the beauty of lesbian love.  "	1
"Plot Summary: A man-without-a-memory found floating in the Mediterranean Sea searches for his identity, discovering along the way pieces to the puzzle that ultimately paint him as a highly-trained government assassin.Reason for the Rating: Violence and some language.Based on the Robert Ludlum-authored book by the same name, THE BOURNE IDENTITY is part action flick, part stylized thriller. In his first role as an erstwhile action hero, Matt Damon shines as Bourne, imbuing the character with both an appropriate edginess and a comfortable-in-his-own-skin-even-though-he-doesn't-know-who-he-is ease.As the story opens, Bourne is pulled out of the Mediterranean Sea and treated for suspicious bullet wounds by the crew of an Italian fishing boat. The ""hey, this is a story about espionage"" theme is introduced early as a crew member removes a tiny implant from Bourne that displays what we later learn is a Swiss bank account number. Upon finding and opening the safe deposit box, Bourne discovers multiple passports (including one with the name Jason Bourne), a variety of foreign currency, and a gun. He then begins his search to uncover his true identity--and until now, so does the audience.If there is one misstep in THE BOURNE IDENTITY, it may be the fact that early scenes involving the CIA and the agency's frantic attempts to track him down give audience members the answer to Bourne's identity far earlier than Bourne himself. At this point the film becomes more of a ""how will he survive?"" thriller rather than a ""who am I?"" mystery.A love interest of sorts (played nicely by Run Lola Run actress Franka Potente) gives Bourne a ""partner in crime"" to play off of for much of the movie, but her role seems more of a plot contrivance rather than a reasonable or logical plot development. An implied (off-screen) love scene for the two is just as implausible as it is brief, but doesn't detract too much from the action.The most interesting (and morally significant) moment in the film comes when Bourne finally remembers who he is as well as the mission he was on. Through this pivotal flashback (and some foreshadowing that finally makes sense), we learn that the highly-trained killing machine isn't capable of pulling the trigger upon seeing his assassination target's children in the room with him. Bourne's hesitation nearly costs him his life and sets the course for the film's premise as he is shot, falling into the Mediterranean Sea.Smartly directed, THE BOURNE IDENTITY is fast-paced without feeling rushed. The Cinematographer paints the European setting in shades of grays and yellows, giving the movie a unique noir-like look that fits well with the drama. As an action film decorated with whodunit sensibilities, this film is a winner for older teens and adults.Nappaland.com Recommends: Ignore the plot contrivances and just enjoy the ride--THE BOURNE IDENTITY is a worthy discovery.After the Show...If members of your family choose to view this movie, use these questions to spark discussion about it afterward:---What do you think prompted Jason Bourne to pause when he was preparing to shoot his assassination target on the yacht? What does this say about Bourne's moral compass?---How would you feel if you suddenly couldn't remember who you were? What actions would you take to discover your identity?---When faced with the horror of who he really is and what he has done, Jason Bourne longs for a chance to erase his past and start his life anew. When have you felt that way? How can a relationship with Jesus give us a ""second chance"" in the truest sense?S"	1
"Joe Versus The Volcano is a rare blend of comedy and insight that's romantic enough for girls, funny enough for guys, with effective visual symbolism, and appropriate for the whole family.  Maybe it could be described as an allegory for escaping the drudgery of life, or something like that, but at any rate it's pleasant to watch, at times profound, at other times funny. The beginning 3rd is about Joe (Tom Hanks) struggling with hypochondria and a lousy, really crummy job, primarily because of the dreary work environment and the typical (oppressive) supervisor (Dan Hedaya). (I've been there myself, when I worked at Pines Mfg H&H Tooling and again at Toro, where everyone was on dope.)  Joe learns from his doctor (Robert Stack, of The Untouchables) that he has a ""brain cloud"" and only a few months to live.  The tone of the movie rises as Joe quits his job and we feel like impending death is the best thing that's ever happened to him. He takes a former co-worker (Meg Ryan) to dinner and seems to wake up to life for the first time.  The next day billionaire Lloyd Bridges (Airplane) enters Joe's life with a bizarre proposition:  Since he's dying anyway, why not literally jump into a volcano - for the billionaire's own financial motive - and live it up with unlimited credit at the his expense in the meantime.  Joe accepts and in his journey to the volcanic island learns about how to live life from helpful chauffeur Ossie Davis (The Client) and the billionaire's two daughters - both played by Meg Ryan (Sleepless in Seattle), which makes a total of 3 roles for her in this great movie, making it even more pleasant to watch"	1
"Bulworth is ostensibly Warren Beatty's brave political satire in which a conservative senator suddenly starts liberally voicing those opinions that the rest of us are supposed to be thinking but are afraid to say. He tells a black church congregation to, ""Put away the malt liquor and fried chicken and stop supporting running backs that stab their wives."" If that's what you were thinking, you'll love this movie.Otherwise, Bulworth is jaw droppingly bad. To take such a hight position as to attack Beatty for suggesting that black characters need a white powerbroking partriarch to come to his senses before their concerns can be publicly considered is to give Bulworth way more credit than it deserves. It's distinguished from movies that are simply ""bad"" through its inclusion on the short list of truly dangerous ones. Not content to be racism hiding in plain site, Bulworth's racism is disguised as its own solution. Drug dealers have their transactions justified as the only commercial avenue open to otherwise well-intended African-American youths. Nina (Halle Berry) articulates an informed point, and it's a joke because attractive young black women look funny when they talk smart, like high-grammar versions of Zip Coon. In so doing, Beatty reminds black Americans that no matter what they accomplish, we know who they really are.However limited the potential of the opening premise (Bulworth plans his own assassination for insurance purposes before inevitably changing his mind), the film never approaches the kind of Farley Brotheresque world that would have been its natural destination. The sincerity of the politician's catharsis is hidden from us, both because his new outlook is originally motivated only by the insurance scam and because once Beatty starts rapping his lines, he NEVER stops, making the actor (as opposed to the character) look uncomfortable for the duration. That this movie lured audiences and critics into its didactic spell is astonishing.The film's ambition to be more than a cute little movie while being exactly the opposite reminds this reviewer of Roberto Benigni's embarrassing ""Life is Beautiful"" from the year before. Both have to be seen to be believed"	0
A musician's story.  All factual and carefully done, showing a gathering of Cuban jazz greats after many years of not performing.  Good photography, interesting scenes and good music.  They still play!  Well done	1
First off, Robert DeNiro as the monster. I saw him and immediately thought of Jake LaMotta or Vito Corleone. They didn't even try to disguise his accent and no-one ever explains why the monster sounds like he just got off the plane from New York. Second, Kenneth Brannagh was so in love with  the set that he forgot about story. Finally the scene where Elizabeth was ressurected was ridiculous. Frankenstien's shock that she's not happy to be back--burnt up, cut of and her heart pulled out of her chest-- was supposed to be touching but I laughed. We all know how great Kenneth Brannagh is but he got completely carried away here and the result was really, really, really bad. I give it two stars for the pretty costumes and utter magnificence of Aidan Quinn's face.	0
"James, you wrote: ""Ben is weak, immature, a stalker, lazy, has bad taste in women and at 21 is unable to tell his parents no when they ask him to wear a scuba suit for their family friends. Wow! Revolutionary film-making...not!""   Yes, Ben was weak, immature, and had bad taste in women. His learning to overcome his weakness, immaturity, bad taste in women, and then defy his family and Elaine's family was his coming of age story.  That WAS the point of the movie.  It went right over your head!  The acting was dead on and the subject matter was shocker when it came out!  How could you not love this movie?  Maybe you need to grow up a little to see the value.  Watch it again in a few years.  I think you will change your low opinion of this great classic movie over time.     "	1
It took me all of 4 hours to read this book.  It was insightful and entertaining.  It was also sad.  I cried so hard at the end of the book that I hiccuped for 3 hours.  I work at a children's home and have passed this book to several of my 'children' who returned the book damp with tears and facing challenges with new resolve.  I highly recommend this book to anyone who has to face ANY TYPE of challenge, whether mental, physical, financial, whatever	1
This was the word used by one reviewer, and it just about sums up the film. Another reviewer hit the nail on the head by saying that many young wannabe creative persons start off with highly auto-biographical and introspective pieces of work. Usually these are binned, as the person matures. Asia seems to have the advantage of a parental environment sufficiently indulgent and well-heeled to let her have her way on film, instead of on scraps of paper like the great majority. But good art is more than self-expression, self-promotion, self-pity and self-indulgence. It should have a satisfying underlying form, say something new to its audience, expose some as yet unperceived truth about life and humanity. Art is boring if it merely tells us something we already know, especially if it's told in a semi-familiar way. Most of what Asia says in this film we do already know, if we are half-aware of what goes on around us. Still, the girl has a cute face, and she's put a lot of effort into this performance. Something more may come with time.  	0
"Cast:  Denzel Washington, John Goodman, Donald Sutherland, Embeth Davidtz, James Gandolfini, Elias Koteas, Gabriel Casseus, Michael J. Pagan.Running Time:  123 minutesRated R for violence and language.""Fallen"" starts with convicted serial killer Edgar Reese (Elias Koteas) being executed in the gas chamber as the man who brought him to justice Detective Jon Hobbes (Denzel Washington) looks on. Hobbes thinks that this is the end but soon has to rethink as he receives a phone call which tells him to check a house out where he finds a dead man named Muscovich (Glen Witko) in a bathtub having been poisoned, the same way Reese used to kill his victims. At first Hobbes fears a copy cat killer but during the course of his investigation the name Robert Milano comes up, a decorated cop who apparently committed suicide. Hobbes speaks with his daughter Gretta (Embeth Davidtz) who at first is reluctant to speak with him. Things become even stranger when the man who killed Muscovich, Charles (Robert Joy) is found dead in exactly the same way having been poisoned again. Eventually Gretta tells Hobbes the truth, he is in fact dealing with an ancient demon called Azazel who has the power to jump form body to body at will by mere psychical touch. The demon Azazel seems to be taunting Hobbes, ruining his life & career, setting him up for murder & getting to his friends & family. Hobbes must find a way to destroy the ancient demon before it destroys him & everyone he cares about.Charismatic leading man Denzel Washington is suitably cast as the protagonist and proves to have range, while John Goodman is okay but greatly underused while the same applies to James Gandalfini who plays almost the exact same character. Donald Sutherland doesn't prove to have any range, doing the usual gruff routine that he does in nearly all of his movies. Embeth Davidtz is a talented and totally under-rated actress. She delivers a good performance and shows great potential for the future.  The directing and camera work in this movie was superb. It was done in such a way where you can see Azazel's spirit go from person to person simply by following the camera up and down the crowd and watching the subtle touches one makes in a normal walk about town.  Although this film does require your full attention, it does not go unrewarded and you are not left at the end scratching your head wondering what had happened for the past two hours.  ""Fallen"" is an intelligently written, supremely efficiently executed, and one of the most unheralded, unnoticed thrillers of the late part of the decade.  One of the better of its kind"	1
Great movie - there isn't anything I can say that hasn't been said 100 times. 	1
"I just watched this AWESOME DVD for the 1st time and it BLEW ME AWAY! The Corrs are the BEST!!!! However, my DVD didn't include a Booklet. Did anyone else get a Booklet with their DVD? Or does ""Live at Lansdowne Road"" not include a Booklet? Please post and let me know, thanks"	1
The so-called humor in this embarrassingly awful and unfunny movie is so uncreative and moronic.  It is apparently for a demographic of viewers with an extremely childish sense of humor.  A three year old will laugh at anything.  Every turn of the plot is stupid.  This is in the running for the worst movie ever made.  I don't trust the taste of anyone who actually was impressed by this horse manure.  I hope that Bruce Willis would have the class to turn down a role like this if he was offered it now.  I think he is a very good actor.  It's a shame what kind of garbage he had to be in, to get his career going	0
"Fast Times at Ridgemont High is a clever, insightful, and wicked film! It is not just another teen movie, though to the casual observer it might be. No, it is a time capsule into the SoCal lifestyle that pervaded much of the films of the late 70's and 80's as well as it is a time capsule into the mindset of teenagers all over the U.S. circa 1982.Sean Penn (whom I'm not a big fan of) as Jeff Spicoli is truly inspired! I find myself to this day trying to imitate his dead on surfer takes. What an awesome character. When he says, ""You d*ck!"" to Ray Walston's Mr. Hand (another inspired and forever memorable character), you just wanna roll on the floor!Jennifer Jason Leigh is nicely sweet and innocent as a junior high girl struggling with sexuality. Phoebe Cates as the girl who believes herself to be in the only truly ""mature"" relationship anyone has (with a college boy) is fresh and believable. Judge Reinhold as Leigh's older brother is inspired.Mike Damone is a sleaze and a great character (if only he really believed in himself as much as he wants others to).In fact, this film boasts huge numbers of young actors who went on to become stars. The script by a very young Cameron Crowe is brilliant!Fast Times came out at roughly the same time as The Last American Virgin and several years after Rock and Roll High School. Neither of those other films is anywhere on par with Fast Times. At times, light and airy, Fast Times carries a serious ""message"" that teen agers are truly finding their way in life in the best way they know how. It is somewhat inspired that we never actually see the parents of any of the kids in the film. The adults we see are those with whom they interact with outside the home: truly, teenagers feel that their young lives are more affected by people other than their parents.While Last American Virgin approached some of the same topics that Fast Times does, it did it in a more sinister way. Fast Times doesn't gloss over teen age problems, but puts them in perspective of how the teenager his/herself deals with them.Yes, it's a comedy and yes it is funny, but it is not just a film for kids"	1
"First, let me say, I LOVE Koyaanisqatsi, the original film in this trilogy. Koyaanisqatsi is a true visual poem that tells a straight forward story about what we humans are doing to the earth.The second film in the trilogy, Powaqqatsi, wasn't as good as the first but it was still fairly understandable as a critique of how humans exploit one another.Naqoyqatsi could have been the best in the series since it had ample opportunity to show us the horrors of war. Instead, it comes off as a sophomoric exercise in video experimentation, nothing more. If not for Philip Glass' music, I would not have given this film any rating at all.I write this criticism in hopes that Godfrey Reggio sees it. He should pull this travesty off the market and reshoot the entire film with stronger footage showing us, as clearly as he did with ""Koy"", why war (the topic of ""Naq"") is so horrific. If you want an effective critique of violence, try ""Clockwork Orange"". Naqoyqatsi is simply a mess"	0
all things aside, the other kid in the movie the caddie friend that has the episode at the end [stated this way without ruining the ending]played a great part as a supporting actor. his name is justin goncalves i think. this kid was very believable in every aspect of the part he played. in fact i think he stole the scenes when he was onscreen with the gamble kid. believability is important and this kid carried his weight the entire movie for what limited scenes he had. i was particularly impressed with the part he played.	1
This was the first silent film that I saw in its entire form. The 1927 King Of Kings, directed by Cecil B. Demille. As with D.W Griffth, Charlie Chaplin, and Greta Garbo, he is right up their amoung silent icons. This movie, starring H.B. Warner as Jesus is a truely a jewel of a film. Everyone knows the story, but it is told very well here. Demille knew his bible films, like Ten Commandments(1924,1956) Samson And Delilah and this movie, The King Of Kings. The film maybe dated a tiny bit, but can the story of Jesus be dated. I love Jesus movies, like Jesus Of Nazareth, The Greatest Story Ever Told. The 1961 King of Kings, and the musicals Jesus Christ Superstar and Godspell. And the story of Christ was also tackled in the 1916 D.W Griffth classic Intolerence. But this film is broughhow much t out in much better detail. The special effects are amazing for 1927, the crucifixion scene is astondishing,and a scene in color, which is the resurrection scene.The cast of characters is also amazing. In our era of movies, if you need a big scene, a will have only 100 people, and CGI the other tens of thousands. Since there was no CGI back in 1927, or computers for that matter, they directors like Demillie and Griffth had to actually get thousands of extras for there scenes in these epics. I know people think silents are boring but for an 18 year old, they are a gateway to the past. Without those groundbreaking films, no one would care about movies. Those early silents were the catalyst for what would become. I would recommend this film.  This movie is a true classic, no matter what religion you are	1
"Wow!  This movie is deeply entrenched on my list of worst movies of all time.  I watched it last night and I woke up in a bad mood.  Everything about it sucked except for the nudity (hence the single star).  I understand it was supposed to be something of a ""comedy"", but without a touch of reality, I found myself laughing at the movie instead of with it.  The acting is awful, the soundtrack is hideous and the plot is a joke.  Michael Caine's goofy appearance was accentuated with some GINORMOUS glasses... there isn't a teen girl alive who would find that ""sexy"".  When I saw the 'Blame it on Rio' reviews on this site, I felt the urge to hunt down every person who gave it more than 2 stars (many gave it 5!!), strangle them, then watch as they emptied the contents of their bowels all over the floor."	0
Jennifer Jason...Can someone PUHLeeze tell me why she ALWAYS plays the same role! ANd why all of her characters have seriously bad elocution!The so called ~Bostonish...or upper crust--east coast accent does Not include..slurring your words as if a consonant was too much WORK.  It as if her upper lip is never engaged at all..Not even to smirk!  Does she have a BOTOX complex..USE YOUR FACE..Including your upper lip...But then again...Maybe she was acting JUST like Dorothy Parker..WHo ahem..happens to be dead..!  ( no disrespect intended..)Jennifer Beals played her little tiny wee part with so much more depth and nuance..WHY didn't she play Parker..I believed her character!  Gwyneth..Love her..!  Bit part..but she added a much needed warmth to the film..I cared for one character..And the best part was his bit giving a financial report..I thought that was BRILLIANT..! BRavo..But Mr. Benchley was the most endearing and 3 dimensional character..THANK YOU..WIll someone Please make this film over..And Do it right..!  And don't just call up your buds..for a tupperware party and say..HEY..Lets make a movie..!  Dorothy Parker deserves MUCH MUCH better..I can't EVEN imagine the biting remarks she would print..How about..  'It's all about me..And I hated it..!But the costumes were nice..	0
"""Venom "" is one of those movies I thought I would hate because I heard so much negativity about it but I really enjoyed it ,being a fan of the 70's and 80's slashers I crave newer versions because I have seen all the other ones over and over again.Venom did NOT disappoint me.It starts off with action and never lets up.I found it to be one of my favorite new horror/slasher flicks,The voodoo angle was good but not overplayed ,I'm simple in  that I want to see a killer with an axe , machete butcher knife etc not a bunch of supernatural mumbo jumbo..I don't want to have to wonder"" was that a dream or was it real~!!"" As so many movies these days play off of.Give me an old fashioned slice and dice and I'm in heaven.and Venom gave me that , So I hope to see Venom 2 ,if so ,I'm there(For the record, Mr Jangles used the hook & Chain before Kane in see No Evil...).."	1
